numsolution,numrex,mini_cout,maxi_cout,reel_cout,code_monnaie_cout,code_unite_cout,difficulte,gain,code_monnaie_gain,code_periode_gain,energie_gain,code_unite_energie,code_periode_energie,ges_gain,mini_gain,maxi_gain,moyen_gain,reel_gain,tri_reel,tri_min,tri_max
329,202,0.0,0.0,426445.0,2,1,,700000.0,2,3,316.0,12,3,,,,,,,,
329,203,0.0,0.0,46405.0,2,1,,,1,1,75.0,12,3,,,,,,,5.0,10.0
329,204,0.0,0.0,47025.0,2,1,,,1,1,13.0,12,3,10.0,,,,,,5.0,6.0
329,205,0.0,0.0,45858.0,2,1,,,1,1,30.0,12,3,23.41,,,,,,,
329,206,0.0,0.0,223400.0,2,1,,,1,1,111.6,12,3,86.0,,,,,,,
329,206,0.0,0.0,223400.0,2,1,,,1,1,207.0,12,3,,,,,,,5.0,12.0
329,207,0.0,0.0,87738.0,2,1,,,1,1,83.0,12,3,64.0,,,,,7.0,,
329,207,0.0,0.0,87738.0,2,1,,,1,1,523.0,12,3,,,,,,,,
329,208,,,,0,0,,,1,1,,1,1,,,,,,,,
329,209,,,,0,0,,,1,1,,1,1,,,,,,,,
329,211,,,,0,0,,,1,1,7575.0,5,3,6.7,,,,0.14,5.6,,
329,214,0.0,0.0,70000.0,2,1,,,1,1,,1,1,,,,,,3.5,,
329,218,,,,0,0,,,1,1,277691.0,5,3,,,,,,,,
329,222,,,,0,0,,13146.0,2,3,155210.0,5,3,,,,,0.546,,,
329,223,,,,0,0,,,1,1,,1,1,,,,,0.116,,,
329,225,,,,0,0,,,1,1,200.0,12,3,,,,,,,,
329,225,,,,0,0,,,1,1,,1,1,,,,,,,,
329,227,,,,0,0,,,1,1,,1,1,,,,,,,,
329,230,0.0,0.0,50000.0,2,1,,41600.0,2,3,362.0,12,3,,,,,0.38,1.2,,
329,231,,,,0,0,,,1,1,75.0,12,3,,,,,0.75,,,
329,233,,,,0,0,,,1,1,,1,1,,,,,0.49,3.3,,
329,237,,,,0,0,,,1,1,,1,1,,,,,,,,
329,239,,,,0,0,,,1,1,,1,1,,,,,,,,
329,240,,,,0,0,,,1,1,,1,1,,,,,,4.2,,
329,242,,,,0,0,,,1,1,,1,1,,,,,0.53,,,
329,244,,,,0,0,,,1,1,,1,1,,,,,,,,
329,246,,,,0,0,,,1,1,,1,1,,,,,,,,
329,252,,,,0,0,,,1,1,70.0,12,3,,0.1,0.2,,,3.0,,
329,255,,,,0,0,,,1,1,,1,1,,,,,0.22,6.0,,
329,256,0.0,0.0,522839.0,2,1,,64548.0,2,3,1107.0,12,3,,,,,,8.1,,
329,257,,,,0,0,,725000.0,2,3,4793.0,12,3,2500.0,,,,,,,
329,257,,,,0,0,,123000.0,2,3,813.0,12,3,424.0,,,,,,,
329,258,0.0,0.0,184000.0,2,1,,102998.0,2,3,383688.0,5,3,,,,,0.43,1.8,,
329,259,,,,0,0,,,1,1,,1,1,,,,,0.65,,,
329,259,,,,0,0,,,1,1,177621.0,5,3,80.92,,,,0.6024,,,
329,269,0.0,0.0,807890.0,2,1,,165580.0,2,3,1447.0,12,3,2966.0,,,,,4.9,,
329,271,0.0,0.0,100000.0,2,1,,82265.0,2,3,30.15,12,3,,,,,,1.21,,
329,281,,,,0,0,,,1,1,,1,1,,,,,,,,
329,288,,,,0,0,,,1,1,1046.0,5,3,1224.0,,,,0.31,,,
329,294,,,,0,0,,18571.0,2,3,,1,1,447.3,,,,0.29,6.0,,
329,295,,,,0,0,,,1,1,,1,1,,,,,,4.0,,
329,296,,,,0,0,,,1,1,,1,1,,,,,,,,
329,299,,,,0,0,,,1,1,,1,1,,,,,,,,
329,303,0.0,0.0,250000.0,2,1,,38000.0,2,3,176.0,12,3,,,,,,,,
329,304,,,,0,0,,,1,1,,1,1,,,,,,,,
329,307,,,,0,0,,,1,1,9191.0,5,3,,,,,0.56,,,
329,309,,,,0,0,,,1,1,,1,1,,,,,,,,
329,312,,,,0,0,,,1,1,,1,1,,,,,,,,
329,316,,,,0,0,,,1,1,917.3,12,3,,,,,0.35,,,
329,318,,,,0,0,,,1,1,,1,1,,,,,0.421,,,
329,322,,,,0,0,,280000.0,2,3,,1,1,,,,,0.26,,,
329,326,0.0,0.0,42000.0,2,1,,11020.0,2,3,64620.0,5,3,,,,,0.8,3.8,,
329,329,,,,0,0,,,1,1,10.3,12,3,,,,,,,,
329,330,,,,0,0,,,1,1,358655.0,5,3,179.33,,,,,,,
329,333,,,,0,0,,,1,1,352.0,5,3,0.317,,,,,,,
329,432,0.0,0.0,41300.0,2,1,,,0,0,,0,0,,,,,,,,
329,479,0.0,0.0,26000.0,6,1,,4800.0,6,3,53.0,12,3,29.0,,,,,5.4,,
329,519,,,,0,0,,,1,1,,1,1,,,,0.25,,,,
329,604,0.0,0.0,31300.0,3,1,,5700.0,3,3,,1,1,,,,,,5.5,,
329,660,,,,0,0,,1060.0,3,3,,1,1,,,,,0.52,,,
329,665,,,,0,0,,,1,1,,1,1,,,,,,,,
329,694,0.0,0.0,72600.0,5,1,,,1,1,,1,1,,,,,,5.0,,
329,695,,,,0,0,,,1,1,,1,1,,,,,,,,
329,1303,,,,0,0,,10000000.0,3,3,60000.0,12,1,,,,,,,,
329,1490,,,,0,0,,,1,1,,1,1,,,,,,,,
329,1565,0.0,0.0,4744.0,3,1,,2238.0,3,3,144.0,11,3,,,,,,2.2,,
329,1574,0.0,0.0,50.0,3,1,,1390.0,3,3,28000.0,5,3,,,,,,0.1,,
329,1579,0.0,0.0,14339.0,3,1,,5897.0,3,3,245.0,11,3,,,,,,2.4,,
329,1580,0.0,0.0,8364.0,3,1,,3081.0,3,3,232.0,11,3,,,,,,0.2,,
329,1585,0.0,0.0,61875.0,3,1,,26308.0,3,3,562170.0,5,3,,,,,,2.3,,
329,1841,,,,0,0,,,1,1,,1,1,,,,,,,,
329,1879,0.0,0.0,6000.0,3,1,,,1,1,,1,1,,,,,,,,
329,1881,0.0,0.0,19000.0,3,1,,49000.0,3,3,648000.0,5,3,,,,,,0.4,,
330,1226,,,,0,0,,,1,1,,1,1,,,,,,,,
331,355,,,,0,0,,150000.0,2,3,4000.0,12,3,2800.0,,,,,,,
331,381,0.0,0.0,5700.0,2,1,,29690.0,2,3,1988.0,12,3,,,,,0.19,3.8,,
331,467,,,,0,0,,,1,1,,1,1,,,,,,,,1.0
331,1572,0.0,0.0,134000.0,3,1,,168000.0,3,3,2097.0,12,3,,,,,,,,
331,1584,0.0,0.0,2106.0,3,1,,1055.0,3,3,13998.0,5,3,,,,,,2.0,,
331,1885,,,,0,0,,,1,1,,1,1,,,,,,,,
331,1901,,,,0,0,,207811.0,3,3,,1,1,,,,,,,,
331,1943,0.0,0.0,168833.0,3,1,,71000.0,3,3,475.0,12,3,,,,,,,,
331,1945,,,,0,0,,,1,1,,1,1,,,,,,,,
332,39,,,,0,0,,1100.0,2,3,14.6,12,3,0.3,,,,,0.0,,
332,40,,,,0,0,,,1,1,,1,1,,,,,,,,
332,57,,,,0,0,,,1,1,,1,1,,,,,,0.6,,
332,116,,,,0,0,,,1,1,79.2,12,3,,,,,,,,
332,152,,,,0,0,,,1,1,,1,1,,,,,,,,
332,468,,,,0,0,,,1,1,,1,1,,,,,,,,
332,485,,,,0,0,,,1,1,,1,1,,,,,,,,
332,517,,,,0,0,,,1,1,,1,1,,,,,,,,
332,581,0.0,0.0,50000.0,3,1,,140000.0,3,3,40000.0,5,1,,,,,,0.41,,
332,674,,,,0,0,,,1,1,,1,1,,,,,,,,
332,763,,,,0,0,,,1,1,,1,1,,,,,,,,
332,855,,,,0,0,,42000.0,3,1,22000.0,11,1,,,,,0.058,,,
332,1575,,,,0,0,,3921.0,3,3,629.0,11,3,,,,,,0.0,,
332,1576,,,,0,0,,11000.0,3,3,500000.0,5,1,553.0,,,,,0.0,,
332,1580,,,,0,0,,1059.0,3,3,82.0,11,3,,,,,,0.0,,
332,1582,,,,0,0,,605.0,3,3,30.0,11,3,,,,,,0.0,,
332,1747,,,,0,0,,120000.0,3,3,2400000.0,5,1,,,,,,0.67,,
332,1748,,,,0,0,,,1,1,,1,1,,,,,,,,
332,1757,,,,0,0,,,1,1,,1,1,,,,,,,,
332,1762,,,,0,0,,,1,1,,1,1,,,,,,,,
332,1819,,,,0,0,,,1,1,,1,1,,,,,,,,
332,1879,0.0,0.0,400.0,3,1,,64000.0,3,3,953000.0,5,1,,,,,,,,
332,1935,,,,0,0,,,1,1,,1,1,,,,,,,,
332,1980,,,,0,0,,,1,1,,1,1,,,,,,,,
332,1984,,,,0,0,,,1,1,,1,1,,,,,,,,
332,2055,,,,0,0,,2200.0,2,3,,1,1,,,,,,,,
333,143,,,,0,0,,385000.0,3,3,23000.0,11,3,,,,,,,,
333,674,,,,0,0,,,1,1,,1,1,,,,,,,,
333,839,0.0,0.0,7323.0,3,1,,54417.0,3,3,,1,1,,,,,,0.17,,
333,1663,0.0,0.0,326065.0,5,1,,,1,3,2989.0,2,1,180.0,,,,,,,
334,66,,,,0,0,,,1,1,,1,1,,,,,,,,
334,193,,,,0,0,,,1,1,,1,1,,,,,,,,
334,215,,,,0,0,,,1,1,,1,1,,,,,,,,
334,237,,,,0,0,,,1,1,,1,1,,,,,,,,
334,245,,,,0,0,,,1,1,,1,1,,,,,,,,
334,254,,,,0,0,,872.0,2,3,8906.0,5,3,,,,,0.87,,,
334,260,,,,0,0,,,1,1,,1,1,,,,,0.68,,,
334,268,,,,0,0,,,1,1,,1,1,,,,,,,,
334,272,,,,0,0,,,1,1,,1,1,,,,,,,,
334,274,,,,0,0,,,1,1,,1,1,,,,,0.63,,,
334,296,,,,0,0,,,1,1,,1,1,,,,,,4.5,,
334,300,,,,0,0,,,1,1,,1,1,,,,,,,,
334,319,,,,0,0,,,1,1,,1,1,,,,,,,,
334,366,,,,0,0,,,1,1,,1,1,,,,,,,,
334,425,,,,0,0,,,1,1,,1,1,,,,,,,,
334,442,0.0,2210.0,0.0,3,1,,2122.0,3,3,,1,1,,,,,,,,
334,443,0.0,0.0,500.0,9,1,,1250.0,9,3,453.0,5,1,,,,,,2.5,,
334,474,,,,0,0,,,1,1,,1,1,,,,,,,,
334,486,,,,0,0,,,1,1,,1,1,,,,,,,,
334,604,0.0,0.0,3000.0,3,1,,375.0,3,3,,1,1,,,,,,8.0,,
334,619,,,,0,0,,,1,1,,1,1,,,,,,,,
334,621,,,,0,0,,,1,1,,1,1,,,,,,,,
334,622,0.0,2210.0,0.0,3,1,,2122.0,3,3,,1,1,,,,,,,,
334,623,0.0,2210.0,0.0,3,1,,2122.0,3,3,,1,1,,,,,,,,
334,629,0.0,2210.0,0.0,3,1,,2122.0,3,3,,1,1,,,,,,,,
334,630,0.0,2210.0,0.0,3,1,,2122.0,3,3,,1,1,,,,,,,,
334,632,,,,0,0,,,1,1,,1,1,,,,,,,,
334,634,,,,0,0,,,1,1,,1,1,,,,,,,,
334,635,,,,0,0,,,1,1,,1,1,,,,,,,,
334,643,,,,0,0,,,1,1,,1,1,,,,,,,,
334,670,,,,0,0,,,1,1,,1,1,,,,,,,,
334,706,,,,0,0,,,1,1,,1,1,,,,,,,,
334,715,,,,0,0,,300000.0,3,3,600000.0,5,1,,,,,,3.0,,
334,716,,,,0,0,,,1,1,2990.0,5,1,,,,,,,,
334,758,,,,0,0,,,1,1,,1,1,,,,,,,,
334,762,,,,0,0,,,1,1,,1,1,,,,,,,,
334,849,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1212,0.0,2210.0,0.0,3,1,,2122.0,3,1,,1,1,,,,,,,,
334,1225,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1226,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1228,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1239,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1243,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1245,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1252,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1253,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1254,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1255,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1260,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1264,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1265,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1267,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1268,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1269,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1270,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1271,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1277,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1310,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1448,0.0,2210.0,0.0,3,1,,2122.0,3,3,,1,1,,,,,,,,
334,1449,0.0,2210.0,0.0,3,1,,,1,1,,1,1,,,,,,,,
334,1479,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1569,0.0,0.0,2004.0,3,1,,6270.0,3,3,202272.0,5,3,,,,,,0.3,,
334,1578,0.0,0.0,609.0,3,1,,4949.0,3,3,622.0,11,3,,,,,,0.1,,
334,1578,0.0,0.0,609.0,3,1,,2399.0,3,3,301.0,11,3,,,,,,0.1,,
334,1584,0.0,0.0,600.0,3,1,,155.0,3,3,1606.0,5,3,,,,,,3.8,,
334,1588,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1592,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1592,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1597,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1599,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1603,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1789,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1794,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1795,,,,0,0,,,1,1,,1,1,,,,,,,,
334,1819,,,,0,0,,,1,1,,1,1,,,,,,,,
335,613,,,,0,0,,,1,1,,1,1,,,,,,,,
335,700,,,,0,0,,,1,1,,1,1,,,,,,,,
335,813,,,,0,0,,,1,1,,1,1,,,,,,,,
335,827,,,,0,0,,,1,1,,1,1,,,,,,,,
335,843,,,,0,0,,296212.0,3,3,2316600.0,5,1,,,,,,5.2,,
335,849,,,,0,0,,,1,1,,1,1,,,,,,,,
335,1225,,,,0,0,,,1,1,,1,1,,,,,,,,
335,1243,,,,0,0,,,1,1,,1,1,,,,,,,,
335,1251,,,,0,0,,,1,1,,1,1,,,,,,3.0,,
335,1264,,,,0,0,,,1,1,,1,1,,,,,,,,
335,1265,,,,0,0,,,1,1,,1,1,,,,,,,,
335,1268,,,,0,0,,,1,1,,1,1,,,,,,,1.5,2.0
335,1269,,,,0,0,,,1,1,,1,1,,,,,,,,
335,1270,,,,0,0,,,1,1,,1,1,,,,,,,,
335,1271,,,,0,0,,,1,1,,1,1,,,,,,,,
335,1275,,,,0,0,,,1,1,,1,1,,,,,,,,
335,1421,,,,0,0,,,1,1,,1,1,,,,,,,,
335,1450,0.0,9483.0,0.0,3,1,,5995.0,3,3,,1,1,,,,,,,,
335,1791,,,,0,0,,,1,1,,1,1,,,,,,,,
335,1950,0.0,0.0,12000.0,2,1,,3400.0,2,3,,1,1,0.835,,,,,5.0,,
335,2050,,,,0,0,,,1,1,,1,1,,,,,,,,
335,2071,,,,0,0,,,1,1,,1,1,,,,,,,,
335,2097,,,,0,0,,,1,1,,1,1,,,,,,,,
336,55,,,,0,0,,218000.0,3,3,18000.0,11,3,,,,,0.16,,,
336,111,,,,0,0,,,1,1,,1,1,,,,,0.02,,,
336,123,0.0,0.0,912.0,3,1,8.0,984.0,3,3,,1,1,,,,,,1.0,,
336,141,,,,0,0,,84000.0,3,3,9400.0,11,3,,,,,,,,
336,159,,,,0,0,,,1,1,,1,1,,,,,,,,
336,162,,,,0,0,,,1,1,,1,1,,,,,,,,
336,163,,,,0,0,,,1,1,,1,1,,,,,,,,
336,167,,,,0,0,,118000.0,3,3,15500.0,11,3,,,,,,,,
336,169,0.0,0.0,116000.0,2,1,,,1,1,,1,1,,,,,0.036,,,
336,539,,,,0,0,,3024000.0,7,3,1400.0,15,1,,,,,,,,
336,540,0.0,0.0,346000.0,7,1,,,1,1,,1,1,,,,,,,,
336,551,,,,0,0,,,1,1,,1,1,,,,,,,,
336,820,,,,0,0,,,1,1,,1,1,,,,,,,,
336,838,0.0,0.0,373000.0,3,1,,279000.0,3,3,,1,1,,,,,,2.0,,
336,839,0.0,0.0,0.0,3,1,,361000.0,3,3,64000.0,11,1,,,,,,,,
336,1565,0.0,0.0,2500.0,3,1,,15020.0,3,3,1487.0,1,1,,,,,,0.2,,
336,1566,0.0,0.0,9000.0,3,1,,63000.0,3,3,7506.0,11,3,,,,,,0.1,,
336,1752,0.0,0.0,150000.0,3,1,,106200.0,3,3,15170.0,11,3,,,,,,1.4,,
336,1835,,,,0,0,,,1,1,,1,1,,,,,,,,
336,1991,,,,0,0,,,1,1,,1,1,,,,,,,,
337,164,0.0,0.0,34482.0,3,1,,224137.0,3,3,,1,1,,,,,,0.17,,
337,546,,,,0,0,,,1,1,,1,1,,,,,,,,
337,1835,,,,0,0,,,1,1,,1,1,,,,,,,,
339,99,,,,0,0,,,1,1,,1,1,,,,,,,,
339,101,0.0,0.0,1930.0,3,1,,4180.0,3,3,190.0,15,3,,,,,,0.5,,
339,103,0.0,0.0,100.0,3,1,8.0,3189.0,3,3,6515.0,7,3,18.0,,,,,0.1,,
339,104,,,,0,0,,85165.0,3,3,2333307.0,9,3,5.0,,,,,,,
339,820,,,,0,0,,,1,1,,1,1,,,,,,,,
340,1884,,,,0,0,,,1,1,,1,1,,,,,,,,
341,52,0.0,0.0,1.5,14,1,,4.0,14,3,,1,1,,,,,,0.33,,
341,104,,,,0,0,,85985.0,3,3,17.0,12,3,9.0,,,,,,,
341,104,,,,0,0,,85985.0,3,3,159600.0,15,3,,,,,,,,
342,149,,,,0,0,,40202.0,3,3,130200.0,5,1,468.0,,,,,0.0,,
342,662,,,,0,0,,500000.0,3,3,83000.0,11,1,,,,,,0.0,,
342,1879,0.0,0.0,35000.0,3,1,,720000.0,3,3,,1,1,,,,,,,,
342,1879,0.0,0.0,35000.0,3,1,,1800000.0,3,3,,1,1,,,,,,,,
342,1879,0.0,0.0,35000.0,3,1,,180000.0,3,3,,1,1,,,,,,,,
342,2072,,,,0,0,,,1,1,,1,1,,,,,,,,
345,690,,,,0,0,,,1,1,,1,1,,,,,,,,
346,134,,,,0,0,,,1,1,,1,1,,,,,,,,
346,591,0.0,0.0,25000.0,7,1,,8440.0,7,3,1920.0,5,1,,,,,,3.0,,
348,160,0.0,0.0,46512.0,3,1,,400186.0,3,3,17200.0,15,1,11520.0,,,,,0.17,,
348,696,,,,0,0,,,1,1,,1,1,,,,,,,,
348,734,,,,0,0,,,1,1,,1,1,,,,,,,,
348,769,0.0,0.0,72907.0,5,1,,,0,0,,0,0,,,,,,,,
348,809,,,,0,0,,,1,1,,1,1,,,,,,,,
349,365,,,,0,0,,,1,1,,1,1,,,,,,,,
349,387,,,,0,0,,,1,1,,1,1,,,,,,,3.0,5.0
349,582,0.0,0.0,5000000.0,7,1,,2200000.0,7,1,300000.0,7,1,,,,,0.5,2.4,,
349,1296,,,,0,0,,,1,1,10.7,3,3,,,,,,,,
350,85,,,,0,0,,945000.0,3,3,135000.0,11,3,,,,,,,,
351,163,0.0,0.0,5460.0,3,1,,,0,0,,0,0,,,,,,,,
351,789,,,,0,0,,,1,1,,1,1,,,,,,,,
352,99,0.0,0.0,62000.0,3,1,,101032.0,3,3,42000.0,5,3,3710.0,,,,,0.6,,
352,99,0.0,0.0,62000.0,3,1,,,1,1,2240.0,15,3,,,,,,,,
352,101,0.0,0.0,3500.0,3,1,,8694.0,3,3,414.0,15,3,1039.0,,,,,0.4,,
352,1574,0.0,0.0,2300.0,3,1,,1720.0,3,3,124.0,11,3,,,,,,1.3,,
355,50,,,,0,0,,760000.0,3,3,95000.0,11,3,,,,,,,,
355,1566,0.0,0.0,49000.0,3,1,,102000.0,3,3,23994.0,11,3,,,,,,0.5,,
356,424,,,,0,0,,4264.0,2,2,2508210.0,6,2,,,,,,,,
356,424,,,,0,0,,,1,1,500.0,12,3,,,,,,,,
356,501,,,,0,0,,,1,1,,1,1,,,,,,,,
357,103,,,,0,0,,730.0,3,3,1487.0,7,3,4.0,,,,,,,
357,542,,,,0,0,,2450000.0,7,1,,1,1,,,,,,,,
358,115,,,,0,0,,100000.0,4,3,,1,1,,,,,,,,
358,169,,,,0,0,,,1,1,,1,1,,,,,0.036,,,
358,369,,,,0,0,,,1,1,,1,1,,,,,,1.2,,
358,669,,,,0,0,,,1,1,,1,1,,,,,,,,
358,674,,,,0,0,,,1,1,,1,1,,,,,,,,
358,765,0.0,0.0,245624.0,5,1,,,1,3,8032.0,2,1,594.0,,,,,,,
358,1750,,,,0,0,,,1,1,,1,1,,,,,,,,
359,161,0.0,0.0,250000.0,3,1,,92000.0,3,3,400000.0,7,1,1108.0,,,,,2.7,,
359,540,0.0,0.0,2050000.0,7,1,,102500.0,7,3,,1,1,,,,,,2.0,,
359,543,,,,0,0,,40430000.0,7,3,,1,1,,,,,,,,
359,605,,,,0,0,,,1,1,,1,1,,,,,,,,
359,727,,,,0,0,,,1,1,,1,1,,,,,,,,
359,1354,,,,0,0,,,1,1,,1,1,,,,,,,,
359,1510,0.0,0.0,17897.0,5,1,,,1,1,,1,1,,,,,,,,
359,1528,0.0,0.0,75000.0,1,1,,,0,0,,0,0,,,,,,,,
359,1694,0.0,0.0,55669.0,5,1,,,0,0,,0,0,,,,,,,,
360,579,0.0,0.0,5000000.0,7,1,,6300000.0,7,1,3360000.0,5,1,,,,,,,,
360,628,,,,0,0,,,1,1,55.0,34,1,,,,,,,,
360,839,0.0,0.0,186000.0,3,1,,328900.0,3,3,,1,1,,,,,,0.58,,
361,132,,,,0,0,,,1,1,,1,1,,,,,,,,
361,670,,,,0,0,,386850.0,2,3,,1,1,,,,,,,,
361,714,,,,0,0,,7196.0,3,3,608.0,11,1,,,,,,,,
361,767,,,,0,0,,,1,1,,1,1,,,,,,,,
361,1755,0.0,0.0,500.0,3,1,,1260.0,3,3,394.0,11,1,,,,,,0.4,,
365,1807,,,,0,0,,,1,1,,1,1,,,,,,,,
367,14,0.0,0.0,25000.0,2,1,8.0,8000.0,2,3,273.0,12,3,17.0,,,,,3.0,,
367,164,0.0,0.0,3448.0,3,1,,5172.0,3,3,37500.0,7,1,100.0,,,,,0.67,,
367,480,0.0,0.0,4900.0,6,1,8.0,3450.0,6,3,345000.0,5,3,34.0,,,,,0.7,,
367,583,0.0,0.0,120000.0,7,1,,2840000.0,7,3,113000.0,15,1,,,,,,0.5,,
368,383,0.0,0.0,132210.0,2,1,,86910.0,2,1,,1,1,,,,,,,,
368,498,,,,0,0,,,1,1,,1,1,,,,,,,,
368,505,,,,0,0,,,1,1,,1,1,,,,,,,,
368,546,,,,0,0,,,1,1,,1,1,,,,,,,,
368,1179,,,,0,0,,,1,1,,1,1,,,,,,,,
368,1183,,,,0,0,,,1,1,120.0,12,1,,,,,,,,
368,1193,,,,0,0,,,1,1,,1,1,,,,,,,,
368,1243,,,,0,0,,,1,1,,1,1,,,,,,,,
368,1264,,,,0,0,,,1,1,,1,1,,,,,,,,
368,1616,,,,0,0,,,1,1,,1,1,,,,,,,,
368,1952,0.0,0.0,165000.0,2,1,,2500.0,2,3,15.0,12,1,35.0,,,,,,,
368,1965,,,,0,0,,,1,1,,1,1,,,,,,,,
368,1968,0.0,0.0,73000.0,2,1,,1800.0,2,3,18000.0,5,1,14.7,,,,,,,
368,1971,,,,0,0,,4470.0,2,3,57700.0,5,1,,,,,,,,
370,496,,,,0,0,,,1,1,,1,1,,,,,,,,
370,813,,,,0,0,,,1,1,,1,1,,,,,,,,
370,1243,,,,0,0,,,1,1,,1,1,,,,,,,,
370,1251,,,,0,0,,,1,1,,1,1,,,,,,,,
370,1957,,,,0,0,,,1,1,,1,1,750.0,,,,,,,
370,2044,,,,0,0,,,1,1,,1,1,,,,,,,,
370,2095,,,,0,0,,,1,1,,1,1,,,,,,14.0,,
370,2099,,,,0,0,,,1,1,,1,1,,,,,,,,
370,2102,,,,0,0,,,1,1,,1,1,,,,,,,,
371,44,,,,0,0,,,1,1,,1,1,,,,,0.2,,,
371,1264,,,,0,0,,,1,1,,1,1,,,,,,,,
371,1972,,,,0,0,,,1,1,,1,1,,,,,,,,
373,13,,,,0,0,,,1,1,,1,1,,,,,,,,
373,827,,,,0,0,,,1,1,,1,1,,,,,,,,
373,1424,,,,0,0,,,1,1,,1,1,,,,,,,,
373,1449,,,,0,0,,,1,1,,1,1,,,,,,,,
373,1481,,,,0,0,,,1,1,,1,1,,,,,,,,
373,1976,0.0,0.0,314890.0,5,1,,81350.0,5,1,,1,1,,,,,,3.87,,
373,2053,,,,0,0,,5610.0,2,3,115.0,12,1,,,,,,,,
376,622,,,,0,0,,,1,1,,1,1,,,,,,,,
376,1771,,,,0,0,,,1,1,,1,1,,,,,,,,
376,1786,,,,0,0,,,1,1,,1,1,,,,,,,,
378,536,,,,0,0,,,1,4,150.0,5,1,,,,,,,,
378,605,,,,0,0,,,1,1,,1,1,,,,,,,,
378,610,,,,0,0,,,1,1,,1,1,,,,,,,,
378,616,0.0,0.0,4000.0,3,1,,20000.0,3,3,,1,1,,,,,,,,
378,636,,,,0,0,,,1,1,,1,1,,,,,,,,
379,629,,,,0,0,,,1,1,,1,1,,,,,,,,
381,431,,,,0,0,,,1,1,3984000.0,6,2,,,,,,,,
381,1954,,,,0,0,,,1,1,,1,1,,,,,,,,
381,1964,,,,0,0,,,1,1,,1,1,,,,,,,,
382,366,,,,0,0,,,1,1,,1,1,,,,,,,,
382,397,0.0,0.0,36000.0,2,1,,4000.0,2,3,77350.0,5,3,,,,,0.19,9.0,,
382,425,,,,0,0,,,1,1,640000.0,6,1,,,,,,,,
382,431,,,,0,0,,,1,1,3984000.0,6,2,,,,,,,,
382,432,0.0,0.0,230000.0,2,1,,,0,0,,0,0,,,,,,,,
382,1958,,,,0,0,,,1,1,,1,1,,,,,,,,
384,1188,,,,0,0,,,1,1,,1,1,137.0,,,,,,,
384,1438,,,,0,0,,,1,1,11000.0,1,1,,,,,,,,
384,1453,0.0,0.0,8000000.0,2,1,,,1,1,,1,1,,,,,,,,
384,1454,,,,0,0,,,1,1,,1,1,,,,,,,,
385,1897,0.0,0.0,45000.0,3,1,,18000.0,3,3,,1,1,,,,,,2.5,,
385,1937,,,,0,0,,,1,1,,1,1,,,,,,,,
388,1251,,,,0,0,,,1,1,,1,1,,,,,,,,
388,1264,,,,0,0,,,1,1,,1,1,,,,,,,,
388,1274,,,,0,0,,,1,1,,1,1,,,,,,,,
388,1450,,,,0,0,,,1,1,,1,1,,,,,,,,
388,1762,,,,0,0,,,1,1,,1,1,,,,,,,,
388,2102,0.0,0.0,200000.0,2,1,,,1,1,,1,1,,,,,,,,
390,1428,,,,0,0,,,1,1,,1,1,,,,,,,,
390,2097,,,,0,0,,,1,1,,1,1,,,,,,,,
390,2098,,,,0,0,,,1,1,,1,1,,0.2,0.25,,,,,
391,1240,,,,0,0,,,1,1,,1,1,,,,,,,,
391,1242,,,,0,0,,,1,1,,1,1,,,,,,,,
394,443,0.0,0.0,1000.0,9,1,,1300.0,9,3,4766.0,5,1,,,,,,0.8,,
394,496,,,,0,0,,,1,1,,1,1,,,,,,,,
394,539,0.0,0.0,1237000.0,7,1,,489000.0,7,3,245000.0,5,1,,,,,,2.5,,
394,1246,,,,0,0,,,1,1,,1,1,,,,,,,,
